18395,Mapped,'2180026067','18002081 ',Wed,5/9/2018,16:24:00,2,Chesterfield PD,C,ST. LOUIS,CHESTERFIELD,MO,Motor Vehicle in Transport,Personl Injury,MO 340,1033874,  & 1033874,MO 340  & 1033874  CHESTERFIELD  MO,Daylight,1,0,"38.6519197, -90.5597531"
18396,Mapped,'2180026236','181082 ',Wed,5/9/2018,16:27:00,2,Kirkwood PD,C,ST. LOUIS,KIRKWOOD,MO,Motor Vehicle in Transport,Property Damage, DICKSON ST,MO 100,  & MO 100, DICKSON ST  & MO 100  KIRKWOOD  MO,Daylight,0,0,"38.6009433, -90.3938548"
18397,Mapped,'2180026008','181109 ',Wed,5/9/2018,16:28:00,2,Creve Coeur PD,C,ST. LOUIS,CREVE COEUR,MO,Fixed Object,Property Damage, TEMPO DR,MO 340,  & MO 340, TEMPO DR  & MO 340  CREVE COEUR  MO,Daylight,0,0,"38.6737800, -90.4584826"
18398,Mapped,'2180026891','1802957 ',Wed,5/9/2018,16:30:00,2,Maryland Heights PD,C,ST. LOUIS,MARYLAND HEIGHTS,MO,Parked Motor Vehicle,Property Damage,PVT MCKELVEY HILL DR, WOODHOLLOW DR,  &  WOODHOLLOW DR,PVT MCKELVEY HILL DR  &  WOODHOLLOW DR  MARYLAND HEIGHTS  MO,Daylight,0,0,"38.7130400, -90.4508260"
18399,Mapped,'3180011453','180274265 ',Wed,5/9/2018,16:35:00,3,Missouri State Highway Patrol-Troop C,C,ST. LOUIS,KIRKWOOD,MO,Motor Vehicle in Transport,Property Damage,BRIDGE A0967,IS 270,  & IS 270,BRIDGE A0967  & IS 270  KIRKWOOD  MO,Daylight,0,0,"38.5713474, -90.4410041"
18400,Mapped,'2180026333','18023426 ',Wed,5/9/2018,16:40:00,3,St. Louis CO PD,C,ST. LOUIS,NON-CITY OR UNINCOORATED,MO,Motor Vehicle in Transport,Property Damage,6498,MO 21,  & MO 21,6498  & MO 21  NON-CITY OR UNINCOORATED  MO,Daylight,0,0,"37.6574957, -90.6991358"
18401,Mapped,'2180026023','181111 ',Wed,5/9/2018,16:45:00,2,Creve Coeur PD,C,ST. LOUIS,CREVE COEUR,MO,Motor Vehicle in Transport,Property Damage,904815,US 67,  & US 67,904815  & US 67  CREVE COEUR  MO,Daylight,0,0,"38.6607559, -90.4053316"
18402,Mapped,'2180026146','18023417 ',Wed,5/9/2018,16:45:00,2,St. Louis CO PD,C,ST. LOUIS,NON-CITY OR UNINCOORATED,MO,Motor Vehicle in Transport,Property Damage,CRD RINGER RD,CRD FORDER RD,  & CRD FORDER RD,CRD RINGER RD  & CRD FORDER RD  NON-CITY OR UNINCOORATED  MO,Daylight,0,0,"38.4872946, -90.3258268"
18403,Mapped,'2180027776','18683 ',Wed,5/9/2018,16:46:00,2,Richmond Heights PD,C,ST. LOUIS,RICHMOND HEIGHTS,MO,Motor Vehicle in Transport,Personl Injury, YALE AVE, CLAYTON RD,  &  CLAYTON RD, YALE AVE  &  CLAYTON RD  RICHMOND HEIGHTS  MO,Daylight,1,0,"38.6338266, -90.3089767"
18404,Not Mapped,'2180031136','18023419 ',Wed,5/9/2018,16:46:00,2,St. Louis CO PD,C,ST. LOUIS,NON-CITY OR UNINCOORATED,MO,Motor Vehicle in Transport,Property Damage,CRD CHAMBERS RD,CRD IMPERIAL DR,  & CRD IMPERIAL DR,CRD CHAMBERS RD  & CRD IMPERIAL DR  NON-CITY OR UNINCOORATED  MO,Daylight,0,0,"37.9642529, -91.8318334"
18405,Mapped,'3180011454','180274313 ',Wed,5/9/2018,16:54:00,2,Missouri State Highway Patrol-Troop C,C,ST. LOUIS,KIRKWOOD,MO,Motor Vehicle in Transport,Property Damage, 279360 EJ,IS 270,  & IS 270, 279360 EJ  & IS 270  KIRKWOOD  MO,Daylight,0,0,"38.5713474, -90.4410041"
18406,Not Mapped,'2180026018','181110 ',Wed,5/9/2018,17:00:00,2,Creve Coeur PD,C,ST. LOUIS,CREVE COEUR,MO,Motor Vehicle in Transport,Property Damage,CRD ROSS RD,MO 340,  & MO 340,CRD ROSS RD  & MO 340  CREVE COEUR  MO,Daylight,0,0,"38.6714583, -90.4297333"
18407,Mapped,'2180026083','18023433 ',Wed,5/9/2018,17:00:00,2,St. Louis CO PD,C,ST. LOUIS,NON-CITY OR UNINCOORATED,MO,Motor Vehicle in Transport,Property Damage,6499,IS 270,  & IS 270,6499  & IS 270  NON-CITY OR UNINCOORATED  MO,Daylight,0,0,"37.9642529, -91.8318334"
18408,Mapped,'2180026231','18023425 ',Wed,5/9/2018,17:09:00,3,St. Louis CO PD,C,ST. LOUIS,VALLEY PARK,MO,Motor Vehicle in Transport,Personl Injury, FOREST AVE,MO 141,  & MO 141, FOREST AVE  & MO 141  VALLEY PARK  MO,Daylight,1,0,"38.5508445, -90.4935623"
18409,Mapped,'2180025962','180886 ',Wed,5/9/2018,17:15:00,2,Normandy PD,C,ST. LOUIS,NORMANDY,MO,Motor Vehicle in Transport,Property Damage, ROLAND BLVD, NATURAL BRIDGE RD,  &  NATURAL BRIDGE RD, ROLAND BLVD  &  NATURAL BRIDGE RD  NORMANDY  MO,Daylight,0,0,"38.7027449, -90.2944559"
18410,Mapped,'2180028880','1800254 ',Wed,5/9/2018,17:15:00,2,Edmundson PD,C,ST. LOUIS,EDMUNDSON,MO,Motor Vehicle in Transport,Property Damage, AIRFLIGHT DRS,IS 70,  & IS 70, AIRFLIGHT DRS  & IS 70  EDMUNDSON  MO,Daylight,0,0,"38.7379634, -90.3648854"
18411,Mapped,'2180027041','1800685 ',Wed,5/9/2018,17:16:00,3,Town and Country PD,C,ST. LOUIS,TOWN AND COUNTRY,MO,Motor Vehicle in Transport,Personl Injury, MARYVILLE CENTRE DR,IS 64,  & IS 64, MARYVILLE CENTRE DR  & IS 64  TOWN AND COUNTRY  MO,Daylight,2,0,"38.6370857, -90.5034903"
18412,Mapped,'2180028542','186897 ',Wed,5/9/2018,17:18:00,2,Sunset Hills PD,C,ST. LOUIS,SUNSET HILLS,MO,Motor Vehicle in Transport,Property Damage, GEYER RD,MO 366,  & MO 366, GEYER RD  & MO 366  SUNSET HILLS  MO,Daylight,0,0,"38.5535701, -90.4163006"
18413,Mapped,'2180028272','18023429 ',Wed,5/9/2018,17:20:00,2,St. Louis CO PD,C,ST. LOUIS,NON-CITY OR UNINCOORATED,MO,Motor Vehicle in Transport,Personl Injury,CRD PARKER RD,CRD EL CAMARA DR,  & CRD EL CAMARA DR,CRD PARKER RD  & CRD EL CAMARA DR  NON-CITY OR UNINCOORATED  MO,Daylight,1,0,"38.7934013, -90.2652701"
18414,Mapped,'2180026096','18023428 ',Wed,5/9/2018,17:23:00,2,St. Louis CO PD,C,ST. LOUIS,NON-CITY OR UNINCOORATED,MO,Motor Vehicle in Transport,Property Damage,CRD REDMAN RD,CRD OLD HALLS FERRY RD,  & CRD OLD HALLS FERRY RD,CRD REDMAN RD  & CRD OLD HALLS FERRY RD  NON-CITY OR UNINCOORATED  MO,Daylight,0,0,"38.8096657, -90.2790532"
18415,Mapped,'2180026224','18003369 ',Wed,5/9/2018,17:29:00,2,Florissant PD,C,ST. LOUIS,FLORISSANT,MO,Motor Vehicle in Transport,Property Damage, STONEBURY CT,NOR 270,  & NOR 270, STONEBURY CT  & NOR 270  FLORISSANT  MO,Daylight,0,0,"38.7735550, -90.3013140"
18416,Mapped,'2180027251','18620 ',Wed,5/9/2018,17:35:00,2,St. John PD,C,ST. LOUIS,ST JOHN,MO,Motor Vehicle in Transport,Property Damage, ORLANDO AVE,MO 180,  & MO 180, ORLANDO AVE  & MO 180  ST JOHN  MO,Daylight,0,0,"38.7133524, -90.3551884"
18417,Mapped,'2180025967','181068 ',Wed,5/9/2018,17:45:00,2,Kirkwood PD,C,ST. LOUIS,KIRKWOOD,MO,Motor Vehicle in Transport,Property Damage, GEYER RD, BIG BEND RD,  &  BIG BEND RD, GEYER RD  &  BIG BEND RD  KIRKWOOD  MO,Daylight,0,0,"38.5669192, -90.4159123"
18418,Mapped,'2180026047','1800686 ',Wed,5/9/2018,17:45:00,3,Town and Country PD,C,ST. LOUIS,TOWN AND COUNTRY,MO,Motor Vehicle in Transport,Property Damage,6475,IS 64,  & IS 64,6475  & IS 64  TOWN AND COUNTRY  MO,Daylight,0,0,"38.6385013, -90.4633978"
18419,Mapped,'2180027676','201801667 ',Wed,5/9/2018,17:46:00,2,Hazelwood PD,C,ST. LOUIS,HAZELWOOD,MO,Motor Vehicle in Transport,Property Damage, NORTH HANLEY RD,IS 270,  & IS 270, NORTH HANLEY RD  & IS 270  HAZELWOOD  MO,Daylight,0,0,"38.7736474, -90.3335541"
18420,Mapped,'2180027440','186898 ',Wed,5/9/2018,17:49:00,2,Sunset Hills PD,C,ST. LOUIS,SUNSET HILLS,MO,Motor Vehicle in Transport,Property Damage, RAHNING RD,MO 30,  & MO 30, RAHNING RD  & MO 30  SUNSET HILLS  MO,Daylight,0,0,"38.5208587, -90.4168796"
18421,Mapped,'2180027318','1800837 ',Wed,5/9/2018,17:50:00,1,Berkeley PD,C,ST. LOUIS,BERKELEY,MO,Animal,Property Damage, PATTERSON DR, PEURIFOY AVE,  &  PEURIFOY AVE, PATTERSON DR  &  PEURIFOY AVE  BERKELEY  MO,Daylight,0,0,"38.7502379, -90.3223969"
18422,Mapped,'2180026131','18023441 ',Wed,5/9/2018,18:00:00,2,St. Louis CO PD,C,ST. LOUIS,NON-CITY OR UNINCOORATED,MO,Motor Vehicle in Transport,Property Damage,MO 231,CRD HEINTZ RD,  & CRD HEINTZ RD,MO 231  & CRD HEINTZ RD  NON-CITY OR UNINCOORATED  MO,Daylight,0,0,"38.4681960, -90.3055471"
18423,Mapped,'2180027205','201801668 ',Wed,5/9/2018,18:05:00,2,Hazelwood PD,C,ST. LOUIS,HAZELWOOD,MO,Motor Vehicle in Transport,Property Damage,IS 170,IS 270,  & IS 270,IS 170  & IS 270  HAZELWOOD  MO,Daylight,0,0,"38.7736474, -90.3335541"
18424,Mapped,'2180027677','201801669 ',Wed,5/9/2018,18:10:00,2,Hazelwood PD,C,ST. LOUIS,HAZELWOOD,MO,Motor Vehicle in Transport,Property Damage, JAMES S MCDONNELL BLVD,IS 270,  & IS 270, JAMES S MCDONNELL BLVD  & IS 270  HAZELWOOD  MO,Daylight,0,0,"38.7791115, -90.3888233"
18425,Mapped,'2180026400','181215 ',Wed,5/9/2018,18:15:00,2,Riverview Village PD,C,ST. LOUIS,RIVERVIEW,MO,Motor Vehicle in Transport,Personl Injury, CHAMBERS RD, TOELLE LN,  &  TOELLE LN, CHAMBERS RD  &  TOELLE LN  RIVERVIEW  MO,Daylight,1,0,"38.7488714, -90.2183341"
18426,Mapped,'2180027043','1800687 ',Wed,5/9/2018,18:28:00,2,Town and Country PD,C,ST. LOUIS,TOWN AND COUNTRY,MO,Motor Vehicle in Transport,Property Damage,104397,MO 141,  & MO 141,104397  & MO 141  TOWN AND COUNTRY  MO,Daylight,0,0,"38.6072467, -90.5104164"
18427,Not Mapped,'2180026148','18023442 ',Wed,5/9/2018,18:30:00,2,St. Louis CO PD,C,ST. LOUIS,NON-CITY OR UNINCOORATED,MO,Motor Vehicle in Transport,Property Damage,MO 231,CRD BECKER RD,  & CRD BECKER RD,MO 231  & CRD BECKER RD  NON-CITY OR UNINCOORATED  MO,Daylight,0,0,"38.4681960, -90.3055471"
18428,Mapped,'2180026326','18023447 ',Wed,5/9/2018,18:40:00,2,St. Louis CO PD,C,ST. LOUIS,NON-CITY OR UNINCOORATED,MO,Motor Vehicle in Transport,Property Damage,6306,IS 255,  & IS 255,6306  & IS 255  NON-CITY OR UNINCOORATED  MO,Daylight,0,0,The address probably not exists
18429,Mapped,'2180026064','18002085 ',Wed,5/9/2018,18:44:00,2,Chesterfield PD,C,ST. LOUIS,CHESTERFIELD,MO,Motor Vehicle in Transport,Property Damage,MO 340,1033874,  & 1033874,MO 340  & 1033874  CHESTERFIELD  MO,Daylight,0,0,"38.6519197, -90.5597531"
18430,Mapped,'0180000481','1823457 ',Wed,5/9/2018,18:45:00,1,Lambert International Aiort,C,ST. LOUIS,ST ANN,MO,Fixed Object,Property Damage, ST CHARLES ROCK RD, CYPRESS RD,  &  CYPRESS RD, ST CHARLES ROCK RD  &  CYPRESS RD  ST ANN  MO,Daylight,0,0,"38.7328275, -90.3905492"
18431,Mapped,'2180026834','181113 ',Wed,5/9/2018,19:00:00,2,Creve Coeur PD,C,ST. LOUIS,CREVE COEUR,MO,Motor Vehicle in Transport,Personl Injury,MO 340, N NEW BALLAS RD,  &  N NEW BALLAS RD,MO 340  &  N NEW BALLAS RD  CREVE COEUR  MO,Daylight,1,0,"38.6705435, -90.4432769"
18432,Mapped,'2180027345','1802563 ',Wed,5/9/2018,19:19:00,2,Ferguson PD,C,ST. LOUIS,FERGUSON,MO,Motor Vehicle in Transport,Property Damage, HARNEYWOLD DR, WEST FLORISSANT AVE,  &  WEST FLORISSANT AVE, HARNEYWOLD DR  &  WEST FLORISSANT AVE  FERGUSON  MO,Daylight,0,0,"38.7684005, -90.2803418"
18433,Not Mapped,'2180026190','18023466 ',Wed,5/9/2018,20:30:00,2,St. Louis CO PD,C,ST. LOUIS,GRANTWOOD VILLAGE,MO,Motor Vehicle in Transport,Property Damage, CAPILIA DR, WHITEHAVEN DR,  &  WHITEHAVEN DR, CAPILIA DR  &  WHITEHAVEN DR  GRANTWOOD VILLAGE  MO,Dark-Unlighted,0,0,"38.5545273, -90.3496584"
18434,Mapped,'2180025822','18000492 ',Wed,5/9/2018,20:57:00,2,Ellisville PD,C,ST. LOUIS,ELLISVILLE,MO,Motor Vehicle in Transport,Property Damage,PVT BEST BUY,MO 100,  & MO 100,PVT BEST BUY  & MO 100  ELLISVILLE  MO,Dark-Lighted,0,0,"38.5940795, -90.5073978"
18435,Mapped,'2180026223','18003373 ',Wed,5/9/2018,21:10:00,2,Florissant PD,C,ST. LOUIS,FLORISSANT,MO,Motor Vehicle in Transport,Property Damage, PADDLEWHEEL DR, ST CATHERINE ST,  &  ST CATHERINE ST, PADDLEWHEEL DR  &  ST CATHERINE ST  FLORISSANT  MO,Dark-Lighted,0,0,"38.7881370, -90.2957680"
18436,Mapped,'3180011612','180274745 ',Wed,5/9/2018,21:10:00,2,Missouri State Highway Patrol-Troop C,C,ST. LOUIS,NORTHWOODS,MO,Motor Vehicle in Transport,Property Damage,RT U,IS 70,  & IS 70,RT U  & IS 70  NORTHWOODS  MO,Dark-Lighted,0,0,"38.7093113, -90.2807793"
18437,Mapped,'2180027298','181109 ',Wed,5/9/2018,21:35:00,2,Bellefontaine Neighbors PD,C,ST. LOUIS,BELLEFONTAINE NEIGHBORS,MO,Motor Vehicle in Transport,Personl Injury,104136,IS 270,  & IS 270,104136  & IS 270  BELLEFONTAINE NEIGHBORS  MO,Dark-Lighted,1,0,"38.7693905, -90.2183415"
18438,Mapped,'2180029052','201801670 ',Wed,5/9/2018,21:48:00,2,Hazelwood PD,C,ST. LOUIS,HAZELWOOD,MO,Motor Vehicle in Transport,Property Damage, RIVERWOOD TRAILS DR, HOWDERSHELL RD,  &  HOWDERSHELL RD, RIVERWOOD TRAILS DR  &  HOWDERSHELL RD  HAZELWOOD  MO,Dark-Unlighted,0,0,"38.7998319, -90.3670745"
18439,Mapped,'2180027160','186907 ',Wed,5/9/2018,21:55:00,1,Sunset Hills PD,C,ST. LOUIS,SUNSET HILLS,MO,Other Object,Property Damage,IS 44,279360,  & 279360,IS 44  & 279360  SUNSET HILLS  MO,Dark-Lighted,0,0,"38.5389423, -90.4073410"
18440,Mapped,'2180027157','186909 ',Wed,5/9/2018,22:26:00,2,Sunset Hills PD,C,ST. LOUIS,SUNSET HILLS,MO,Motor Vehicle in Transport,Property Damage, DEANE CT,US 61,  & US 61, DEANE CT  & US 61  SUNSET HILLS  MO,Dark-Unlighted,0,0,"38.5567571, -90.4070040"
18441,Mapped,'2180028068','18838 ',Wed,5/9/2018,22:50:00,1,Berkeley PD,C,ST. LOUIS,BERKELEY,MO,Fixed Object,Property Damage, NORTH HANLEY RD,IS 70,  & IS 70, NORTH HANLEY RD  & IS 70  BERKELEY  MO,Dark-Lighted,0,0,"38.7199950, -90.3189780"
18442,Mapped,'2180026939','18331 ',Wed,5/9/2018,23:05:00,2,Flordell Hills PD,C,ST. LOUIS,FLORDELL HILLS,MO,Parked Motor Vehicle,Property Damage, GAYLORD DR, MANETTE DR,  &  MANETTE DR, GAYLORD DR  &  MANETTE DR  FLORDELL HILLS  MO,Dark-Lighted,0,0,"38.7164536, -90.2632036"
18443,Not Mapped,'2180026193','18023290 ',Wed,5/9/2018,23:50:00,2,St. Louis CO PD,C,ST. LOUIS,NON-CITY OR UNINCOORATED,MO,Motor Vehicle in Transport,Property Damage,NORTH OF US 50,PP PARKING LOT AT 5320 S LINDBERGH BLVD,  & PP PARKING LOT AT 5320 S LINDBERGH BLVD,NORTH OF US 50  & PP PARKING LOT AT 5320 S LINDBERGH BLVD  NON-CITY OR UNINCOORATED  MO,Dark-Lighted,0,0,"38.5272665, -90.3624203"
18444,Mapped,'2180028104','18003389 ',Thu,5/10/2018,0:00:00,2,Florissant PD,C,ST. LOUIS,FLORISSANT,MO,Parked Motor Vehicle,Property Damage, ST CATHERINE ST, PADDOCK DR,  &  PADDOCK DR, ST CATHERINE ST  &  PADDOCK DR  FLORISSANT  MO,Daylight,0,0,"38.7881504, -90.3082130"
18445,Mapped,'3180012378','180274958 ',Thu,5/10/2018,1:14:00,2,Missouri State Highway Patrol-Troop C,C,ST. LOUIS,NON-CITY OR UNINCOORATED,MO,Parked Motor Vehicle,Property Damage,104202,IS 70,  & IS 70,104202  & IS 70  NON-CITY OR UNINCOORATED  MO,Dark-Lighted,0,0,The address probably not exists
18446,Mapped,'2180027135','18234 ',Thu,5/10/2018,1:15:00,1,Frontenac PD,C,ST. LOUIS,FRONTENAC,MO,Fixed Object,Property Damage, DEVONDALE LN, CLAYTON RD,  &  CLAYTON RD, DEVONDALE LN  &  CLAYTON RD  FRONTENAC  MO,Dark-Unlighted,0,0,"38.6332645, -90.4297919"
18447,Mapped,'2180026851','1802973 ',Thu,5/10/2018,5:13:00,2,Maryland Heights PD,C,ST. LOUIS,MARYLAND HEIGHTS,MO,Parked Motor Vehicle,Property Damage, DAWN HILL DR, ROTH HILL DR,  &  ROTH HILL DR, DAWN HILL DR  &  ROTH HILL DR  MARYLAND HEIGHTS  MO,Dark-Lighted,0,0,"38.7052174, -90.4506216"
18448,Mapped,'2180029409','18026329 ',Thu,5/10/2018,6:01:00,1,St. Louis CO PD,C,ST. LOUIS,NON-CITY OR UNINCOORATED,MO,Fixed Object,Property Damage,IS 55, WEBER RD,  &  WEBER RD,IS 55  &  WEBER RD  NON-CITY OR UNINCOORATED  MO,Daylight,0,0,"37.9642529, -91.8318334"
18449,Mapped,'2180027062','1800528 ',Thu,5/10/2018,6:14:00,1,St Ann PD,C,ST. LOUIS,ST ANN,MO,Fixed Object,Property Damage, HIGH DR, LEE LN,  &  LEE LN, HIGH DR  &  LEE LN  ST ANN  MO,Daylight,0,0,The address probably not exists
18450,Mapped,'3180013196','180276457 ',Thu,5/10/2018,6:40:00,2,Missouri State Highway Patrol-Troop C,C,ST. LOUIS,NON-CITY OR UNINCOORATED,MO,Motor Vehicle in Transport,Property Damage, 904797 EJ,IS 270,  & IS 270, 904797 EJ  & IS 270  NON-CITY OR UNINCOORATED  MO,Daylight,0,0,"37.9642529, -91.8318334"
18451,Not Mapped,'2180027682','201801674 ',Thu,5/10/2018,6:52:00,2,Hazelwood PD,C,ST. LOUIS,HAZELWOOD,MO,Motor Vehicle in Transport,Personl Injury, PERSHALL RD,US 67,  & US 67, PERSHALL RD  & US 67  HAZELWOOD  MO,Daylight,1,0,"38.7732149, -90.3624042"
18452,Mapped,'2180028130','18023501 ',Thu,5/10/2018,7:07:00,2,St. Louis CO PD,C,ST. LOUIS,NON-CITY OR UNINCOORATED,MO,Motor Vehicle in Transport,Personl Injury,CRD RINGER RD,CRD FORDER RD,  & CRD FORDER RD,CRD RINGER RD  & CRD FORDER RD  NON-CITY OR UNINCOORATED  MO,Daylight,2,0,"38.4872946, -90.3258268"
18453,Mapped,'2180028483','18003379 ',Thu,5/10/2018,7:25:00,3,Florissant PD,C,ST. LOUIS,FLORISSANT,MO,Motor Vehicle in Transport,Property Damage,RT AC,US 67,  & US 67,RT AC  & US 67  FLORISSANT  MO,Daylight,0,0,"38.7980188, -90.3216313"
18454,Mapped,'2180026207','18023502 ',Thu,5/10/2018,7:27:00,2,St. Louis CO PD,C,ST. LOUIS,NON-CITY OR UNINCOORATED,MO,Motor Vehicle in Transport,Property Damage, BIG BEND RD, RIES RD,  &  RIES RD, BIG BEND RD  &  RIES RD  NON-CITY OR UNINCOORATED  MO,Daylight,0,0,"38.5680907, -90.5442172"
18455,Mapped,'2180027017','1804350 ',Thu,5/10/2018,7:30:00,2,Manchester PD,C,ST. LOUIS,MANCHESTER,MO,Motor Vehicle in Transport,Personl Injury, TREETOP TRAIL, BIG BEND RD,  &  BIG BEND RD, TREETOP TRAIL  &  BIG BEND RD  MANCHESTER  MO,Daylight,1,0,"38.5679177, -90.5208737"
18456,Mapped,'2180026206','18023503 ',Thu,5/10/2018,7:38:00,2,St. Louis CO PD,C,ST. LOUIS,NON-CITY OR UNINCOORATED,MO,Motor Vehicle in Transport,Property Damage,CRD BARRETT STATION RD, DOUGHERTY FERRY RD,  &  DOUGHERTY FERRY RD,CRD BARRETT STATION RD  &  DOUGHERTY FERRY RD  NON-CITY OR UNINCOORATED  MO,Daylight,0,0,"38.5788878, -90.4650369"
18457,Mapped,'2180026986','18002090 ',Thu,5/10/2018,7:45:00,2,Chesterfield PD,C,ST. LOUIS,CHESTERFIELD,MO,Motor Vehicle in Transport,Property Damage, IRON LANTERN DR, CLAYTON RD,  &  CLAYTON RD, IRON LANTERN DR  &  CLAYTON RD  CHESTERFIELD  MO,Daylight,0,0,"38.6204680, -90.5271349"
18458,Mapped,'2180026063','18003382 ',Thu,5/10/2018,8:00:00,2,Florissant PD,C,ST. LOUIS,FLORISSANT,MO,Motor Vehicle in Transport,Property Damage, THRUSH LN, MULLANPHY RD,  &  MULLANPHY RD, THRUSH LN  &  MULLANPHY RD  FLORISSANT  MO,Daylight,0,0,"38.8166788, -90.3509247"
18459,Mapped,'2180028649','18685 ',Thu,5/10/2018,8:00:00,2,Richmond Heights PD,C,ST. LOUIS,RICHMOND HEIGHTS,MO,Motor Vehicle in Transport,Property Damage, HANLEY RD,IS 64,  & IS 64, HANLEY RD  & IS 64  RICHMOND HEIGHTS  MO,Daylight,0,0,"38.6296499, -90.3350014"
18460,Mapped,'2180026248','18023509 ',Thu,5/10/2018,8:10:00,2,St. Louis CO PD,C,ST. LOUIS,JENNINGS,MO,Motor Vehicle in Transport,Property Damage, JENNINGS STATION RD, HORD AVE,  &  HORD AVE, JENNINGS STATION RD  &  HORD AVE  JENNINGS  MO,Daylight,0,0,"38.7227398, -90.2543902"
18461,Not Mapped,'2180026881','181115 ',Thu,5/10/2018,8:40:00,3,Creve Coeur PD,C,ST. LOUIS,CREVE COEUR,MO,Motor Vehicle in Transport,Personl Injury,ERM WEST IS 270 MILE 146,IS 270,  & IS 270,ERM WEST IS 270 MILE 146  & IS 270  CREVE COEUR  MO,Daylight,1,0,"38.6608855, -90.4226180"
18462,Mapped,'3180011711','180275362 ',Thu,5/10/2018,9:30:00,2,Missouri State Highway Patrol-Troop C,C,ST. LOUIS,NORMANDY,MO,Motor Vehicle in Transport,Property Damage, 6168 EJ,IS 70,  & IS 70, 6168 EJ  & IS 70  NORMANDY  MO,Daylight,0,0,"38.7169233, -90.2980341"
18463,Mapped,'2180026237','181087 ',Thu,5/10/2018,9:40:00,1,Kirkwood PD,C,ST. LOUIS,KIRKWOOD,MO,Fixed Object,Property Damage, GRAND AVE,US 61,  & US 61, GRAND AVE  & US 61  KIRKWOOD  MO,Daylight,0,0,"38.5694198, -90.4066445"
18464,Mapped,'2180028567','18023708 ',Thu,5/10/2018,10:15:00,2,St. Louis CO PD,C,ST. LOUIS,BLACK JACK,MO,Motor Vehicle in Transport,Personl Injury, WENSLEY RD,CRD PARKER RD,  & CRD PARKER RD, WENSLEY RD  & CRD PARKER RD  BLACK JACK  MO,Daylight,1,0,"38.7914259, -90.2590272"
18465,Mapped,'2180030561','18023530 ',Thu,5/10/2018,10:30:00,2,St. Louis CO PD,C,ST. LOUIS,WILDWOOD,MO,Motor Vehicle in Transport,Property Damage, ARLINGTON TERRACE DR, MONROE KNOLL CT,  &  MONROE KNOLL CT, ARLINGTON TERRACE DR  &  MONROE KNOLL CT  WILDWOOD  MO,Daylight,0,0,"38.5688548, -90.6259564"
18466,Mapped,'2180026345','18023534 ',Thu,5/10/2018,10:55:00,2,St. Louis CO PD,C,ST. LOUIS,FENTON,MO,Motor Vehicle in Transport,Personl Injury, SOUTH HIGHWAY DR, BOWLES AVE,  &  BOWLES AVE, SOUTH HIGHWAY DR  &  BOWLES AVE  FENTON  MO,Daylight,2,0,"38.5419004, -90.4691929"
18467,Mapped,'2180028610','1802981 ',Thu,5/10/2018,11:58:00,2,Maryland Heights PD,C,ST. LOUIS,MARYLAND HEIGHTS,MO,Motor Vehicle in Transport,Personl Injury,228131, DORSETT RD,  &  DORSETT RD,228131  &  DORSETT RD  MARYLAND HEIGHTS  MO,Daylight,2,0,"38.7145327, -90.4416383"
18468,Mapped,'2180026959','201801676 ',Thu,5/10/2018,12:14:00,2,Hazelwood PD,C,ST. LOUIS,HAZELWOOD,MO,Motor Vehicle in Transport,Property Damage, NORTH HANLEY RD,IS 270,  & IS 270, NORTH HANLEY RD  & IS 270  HAZELWOOD  MO,Daylight,0,0,"38.7736474, -90.3335541"
18469,Mapped,'2180030614','2018000485 ',Thu,5/10/2018,12:15:00,2,Brentwood PD,C,ST. LOUIS,BRENTWOOD,MO,Motor Vehicle in Transport,Property Damage, HILTON AVE, WHITE AVE,  &  WHITE AVE, HILTON AVE  &  WHITE AVE  BRENTWOOD  MO,Daylight,0,0,"38.6199243, -90.3511075"
18470,Mapped,'2180029352','180892 ',Thu,5/10/2018,12:20:00,2,Normandy PD,C,ST. LOUIS,NON-CITY OR UNINCOORATED,MO,Motor Vehicle in Transport,Property Damage,PVT EXPRESS WAY WJ,CRD UNIVERSITY PLACE DR,  & CRD UNIVERSITY PLACE DR,PVT EXPRESS WAY WJ  & CRD UNIVERSITY PLACE DR  NON-CITY OR UNINCOORATED  MO,Daylight,0,0,"38.7174526, -90.3117545"
18471,Mapped,'2180026304','1800690 ',Thu,5/10/2018,12:53:00,2,Town and Country PD,C,ST. LOUIS,TOWN AND COUNTRY,MO,Motor Vehicle in Transport,Property Damage, CLAYTON RD,IS 270,  & IS 270, CLAYTON RD  & IS 270  TOWN AND COUNTRY  MO,Daylight,0,0,"38.6302878, -90.5084925"
18472,Mapped,'2180030051','18000438 ',Thu,5/10/2018,13:23:00,2,Breckenridge Hills PD,C,ST. LOUIS,BRECKENRIDGE HILLS,MO,Motor Vehicle in Transport,Personl Injury, WOODSON RD, ST CHARLES ROCK RD,  &  ST CHARLES ROCK RD, WOODSON RD  &  ST CHARLES ROCK RD  BRECKENRIDGE HILLS  MO,Daylight,1,0,"38.7158656, -90.3598552"
18473,Mapped,'2180028654','18687 ',Thu,5/10/2018,13:37:00,1,Richmond Heights PD,C,ST. LOUIS,RICHMOND HEIGHTS,MO,Pedestrian,Personl Injury, DALE AVE, HANLEY RD,  &  HANLEY RD, DALE AVE  &  HANLEY RD  RICHMOND HEIGHTS  MO,Daylight,1,0,"38.6275880, -90.3344170"
